,Unnamed: 0,budget,gross,opening_gross,opening_theaters,rating,season,studio,title,year,mpaa_new
314,1334512,0.0,0.0,0.0,3.0,2.0,1,66,Arthur ,2011,1
315,1486185,0.0,0.0,0.0,3.0,2.0,1,66,Red Riding Hood,2011,1
316,1211956,0.0,0.0,0.0,3.0,3.0,3,27,Escape Plan,2013,2
317,383010,0.0,0.0,0.0,3.0,2.0,1,20,The Three Stooges,2012,0
318,472399,0.0,0.0,0.0,3.0,3.0,1,12,The Mechanic,2011,2
319,1655460,0.0,0.0,0.0,2.0,2.0,1,61,Wanderlust,2012,2
320,1314655,0.0,0.0,0.0,3.0,3.0,2,61,Devil,2010,1
321,1178663,0.0,0.0,0.0,0.0,3.0,2,53,Whatever Works,2009,1
322,1242432,0.0,0.0,0.0,0.0,3.0,3,6,I Spit on Your Grave,2010,2
323,365907,0.0,0.0,0.0,3.0,3.0,2,61,A Walk Among the Tombstones,2014,2
324,1244754,0.0,0.0,0.0,0.0,3.0,3,21,Conviction,2010,2
325,1929263,0.0,0.0,0.0,2.0,2.0,1,60,Heaven is for Real,2014,0
326,465580,0.0,0.0,0.0,2.0,2.0,1,57,Push,2009,1
327,864835,1.0,0.0,0.0,4.0,3.0,1,20,Mr. Peabody & Sherman,2014,0
328,1488555,0.0,0.0,0.0,3.0,3.0,2,61,The Change-Up,2011,2
329,1709143,0.0,0.0,0.0,0.0,2.0,0,32,The Last Days on Mars,2013,2
330,435651,0.0,0.0,0.0,3.0,3.0,2,68,The Giver,2014,1
331,1457767,0.0,0.0,1.0,3.0,3.0,2,66,The Conjuring,2013,2
332,1549920,0.0,0.0,0.0,3.0,3.0,1,28,The Last Stand,2013,2
333,1127896,0.0,0.0,0.0,1.0,3.0,2,19,Taking Woodstock,2009,2
334,1499658,0.0,0.0,0.0,3.0,3.0,2,67,Horrible Bosses,2011,2
335,1698641,0.0,0.0,0.0,3.0,2.0,3,11,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,0
336,1478964,0.0,0.0,0.0,0.0,3.0,2,51,Attack the Block,2011,2
337,2609758,0.0,0.0,0.0,2.0,1.0,0,28,Tyler Perry's A Madea Christmas,2013,1
338,2183034,0.0,0.0,0.0,3.0,2.0,2,49,Earth to Echo,2014,0
339,2215719,0.0,0.0,0.0,3.0,2.0,2,42,Katy Perry: Part of Me,2012,0
340,1527186,0.0,0.0,0.0,0.0,3.0,3,32,Melancholia,2011,2
341,2473602,0.0,0.0,0.0,2.0,3.0,2,61,Get On Up,2014,1
342,1694020,0.0,0.0,0.0,2.0,2.0,0,42,The Guilt Trip,2012,1
343,2294629,1.0,2.0,0.0,0.0,4.0,3,11,Frozen,2013,0
344,1303803,0.0,0.0,0.0,0.0,0.0,2,47,Standing Ovation,2010,0
345,810922,0.0,0.0,0.0,2.0,3.0,1,49,Take Me Home Tonight,2011,2
346,1438254,0.0,0.0,0.0,3.0,3.0,2,61,Charlie St. Cloud,2010,1
347,1032751,0.0,0.0,0.0,1.0,3.0,0,49,The Warrior's Way,2010,2
348,1860353,1.0,0.0,0.0,4.0,3.0,2,20,Turbo,2013,0
349,944835,1.0,0.0,1.0,4.0,3.0,2,56,Salt,2010,1
350,480255,0.0,0.0,0.0,3.0,3.0,1,66,The Losers,2010,1
351,816462,1.0,0.0,0.0,3.0,2.0,2,28,Conan the Barbarian ,2011,2
352,1142977,0.0,0.0,0.0,3.0,3.0,3,11,Frankenweenie,2012,0
353,1568911,0.0,0.0,0.0,2.0,3.0,0,11,War Horse,2011,1
354,436339,1.0,0.0,0.0,4.0,2.0,2,11,G-Force,2009,0
355,2771372,0.0,0.0,0.0,0.0,3.0,1,66,Veronica Mars,2014,1
356,983193,1.0,0.0,0.0,3.0,3.0,0,42,The Adventures of Tintin,2011,0
357,2292959,0.0,0.0,0.0,0.0,1.0,2,24,The Canyons,2013,2
358,2872718,0.0,0.0,0.0,3.0,4.0,3,35,Nightcrawler,2014,2
359,1605630,0.0,0.0,0.0,3.0,3.0,1,61,American Reunion,2012,2
360,1414382,0.0,0.0,0.0,2.0,2.0,2,11,You Again,2010,0
361,1320244,0.0,0.0,0.0,3.0,2.0,2,28,The Last Exorcism,2010,1
362,1001508,0.0,0.0,0.0,3.0,3.0,1,67,He's Just Not That Into You,2009,1
363,1213663,0.0,0.0,0.0,1.0,3.0,2,19,The World's End,2013,2
364,873886,0.0,0.0,0.0,0.0,2.0,1,52,Red State,2011,2
365,1843866,1.0,1.0,2.0,4.0,4.0,1,11,Captain America: The Winter Soldier,2014,1
366,1259571,0.0,1.0,4.0,4.0,1.0,3,57,The Twilight Saga: New Moon,2009,1
367,1566501,0.0,0.0,0.0,0.0,3.0,2,8,For Greater Glory,2012,2
368,1915581,0.0,0.0,1.0,3.0,2.0,2,66,Magic Mike,2012,2
369,878804,0.0,1.0,0.0,3.0,4.0,3,66,The Blind Side,2009,1
370,1411664,0.0,0.0,0.0,1.0,0.0,2,56,Bucky Larson: Born to Be a Star,2011,2
371,1144884,0.0,0.0,0.0,3.0,2.0,2,67,The Final Destination,2009,2
372,1182350,0.0,0.0,0.0,0.0,3.0,2,53,You Will Meet a Tall Dark Stranger,2010,2
373,837562,0.0,0.0,1.0,3.0,3.0,2,56,Hotel Transylvania,2012,0
374,1095174,0.0,0.0,0.0,2.0,2.0,1,28,New in Town,2009,1
375,454876,1.0,0.0,0.0,3.0,4.0,3,20,Life of Pi,2012,0
376,433035,1.0,0.0,0.0,3.0,3.0,3,11,Real Steel,2011,1
377,978764,0.0,0.0,0.0,3.0,2.0,1,66,Sucker Punch,2011,1
378,1234719,0.0,0.0,0.0,3.0,2.0,3,17,Red Dawn ,2012,1
379,1486192,0.0,0.0,0.0,2.0,3.0,1,49,The Raven,2012,2
380,1486193,0.0,0.0,0.0,0.0,2.0,2,6,5 Days of War,2011,2
381,985694,0.0,0.0,0.0,2.0,3.0,2,20,Machete,2010,2
382,1564349,0.0,0.0,0.0,3.0,3.0,2,66,Dolphin Tale,2011,0
383,1798291,0.0,0.0,0.0,0.0,3.0,2,34,This is Martin Bonner,2013,2
384,2177771,0.0,0.0,0.0,3.0,2.0,1,56,The Monuments Men,2014,1
385,1322269,0.0,0.0,0.0,0.0,3.0,0,68,August: Osage County,2013,2
386,1130884,0.0,0.0,1.0,3.0,4.0,1,42,Shutter Island,2010,2
387,1636826,0.0,0.0,0.0,3.0,3.0,1,66,Project X,2012,2
388,1198138,0.0,0.0,0.0,2.0,1.0,1,51,Obsessed,2009,1
389,1245492,0.0,0.0,0.0,3.0,3.0,2,56,This is the End,2013,2
390,1284575,0.0,0.0,0.0,3.0,2.0,2,56,Bad Teacher,2011,2
391,1464174,0.0,0.0,0.0,3.0,1.0,1,20,"Big Mommas: Like Father, Like Son",2011,1
392,479997,0.0,0.0,0.0,3.0,2.0,1,49,Season of the Witch,2011,1
393,466893,0.0,0.0,0.0,0.0,3.0,2,21,Margaret,2011,2
394,1723121,0.0,1.0,0.0,3.0,3.0,2,66,We're the Millers,2013,2
395,1517260,0.0,0.0,0.0,3.0,2.0,1,35,The Host ,2013,1
396,1179056,0.0,0.0,0.0,3.0,2.0,1,67,A Nightmare on Elm Street ,2010,2
397,1591479,0.0,0.0,0.0,3.0,3.0,1,49,Act of Valor,2012,2
398,1707386,0.0,0.0,0.0,3.0,4.0,0,61,Les Miserables ,2012,1
399,2467046,0.0,0.0,0.0,2.0,0.0,3,22,Left Behind ,2014,1
400,2752688,0.0,0.0,0.0,0.0,3.0,3,35,Rosewater,2014,2
401,472181,1.0,0.0,1.0,3.0,2.0,2,56,The Smurfs,2011,0
402,1663662,2.0,0.0,1.0,3.0,3.0,2,66,Pacific Rim,2013,1
403,2234155,0.0,0.0,0.0,3.0,3.0,2,20,The Internship,2013,1
404,2083355,0.0,0.0,0.0,2.0,3.0,3,61,The Best Man Holiday,2013,2
405,1041829,0.0,1.0,0.0,3.0,3.0,2,11,The Proposal,2009,1
406,1971352,0.0,0.0,0.0,0.0,3.0,2,32,Compliance,2012,2
407,1446192,1.0,0.0,0.0,4.0,3.0,3,38,Rise of the Guardians,2012,0
408,1055292,0.0,0.0,0.0,3.0,3.0,3,66,Life as We Know It,2010,1
409,962736,0.0,0.0,0.0,0.0,3.0,0,7,The Young Victoria,2009,0
410,1991245,0.0,0.0,0.0,2.0,1.0,1,66,Chernobyl Diaries,2012,2
411,1171222,0.0,0.0,0.0,2.0,1.0,2,21,Baggage Claim,2013,1
412,1343727,0.0,0.0,0.0,2.0,3.0,2,28,Dredd,2012,2
413,1195478,0.0,0.0,0.0,3.0,2.0,1,61,The Five-Year Engagement,2012,2
414,790724,0.0,0.0,0.0,3.0,3.0,0,42,Jack Reacher,2012,1
415,2167202,0.0,0.0,0.0,2.0,1.0,2,66,Getaway ,2013,1
416,963178,0.0,0.0,0.0,2.0,3.0,1,56,The International,2009,2
417,2310332,2.0,1.0,1.0,4.0,3.0,0,66,The Hobbit: The Battle of the Five Armies,2014,1
418,2024544,0.0,0.0,0.0,0.0,4.0,3,21,12 Years a Slave,2013,2
419,1055369,2.0,2.0,3.0,4.0,2.0,2,38,Transformers: Revenge of the Fallen,2009,1
420,1172994,0.0,0.0,0.0,0.0,3.0,3,32,The House of the Devil,2009,2
421,1436562,1.0,0.0,1.0,4.0,3.0,1,20,Rio,2011,0
422,1483013,1.0,0.0,1.0,4.0,3.0,1,61,Oblivion,2013,1
423,964517,0.0,0.0,0.0,0.0,4.0,0,42,The Fighter,2010,2
424,2180411,0.0,0.0,0.0,2.0,2.0,0,11,Into the Woods,2014,0
425,2024432,0.0,0.0,0.0,3.0,2.0,1,61,Identity Thief,2013,2
426,1152398,0.0,0.0,0.0,2.0,2.0,1,12,Beastly,2011,1
427,1562568,0.0,0.0,0.0,0.0,3.0,2,53,Higher Ground,2011,2
428,2245084,1.0,1.0,1.0,4.0,4.0,3,11,Big Hero 6,2014,0
429,1130080,0.0,0.0,0.0,0.0,3.0,1,55,The Informers,2009,2
430,2101341,0.0,0.0,0.0,2.0,3.0,1,17,Dead Man Down,2013,2
431,1294226,0.0,0.0,0.0,2.0,2.0,1,11,The Last Song,2010,0
432,935075,0.0,0.0,0.0,0.0,3.0,0,28,Rabbit Hole,2010,1
433,844471,1.0,0.0,0.0,3.0,3.0,2,56,Cloudy with a Chance of Meatballs,2009,0
434,1320253,0.0,0.0,0.0,3.0,3.0,2,28,The Expendables,2010,2
435,1291584,0.0,0.0,0.0,2.0,4.0,2,28,Warrior,2011,1
436,2910274,0.0,0.0,0.0,0.0,3.0,2,2,Obvious Child,2014,2
437,1800241,0.0,1.0,0.0,0.0,3.0,0,56,American Hustle,2013,2
438,1823664,0.0,0.0,0.0,3.0,2.0,0,56,Annie ,2014,0
439,1667310,0.0,0.0,0.0,0.0,3.0,0,32,Deadfall ,2012,1
440,1535109,0.0,0.0,0.0,3.0,4.0,3,56,Captain Phillips,2013,1
441,2017020,1.0,0.0,0.0,4.0,2.0,2,56,The Smurfs 2,2013,0
442,878835,0.0,0.0,0.0,0.0,3.0,1,53,Please Give,2010,2
443,1951265,1.0,2.0,3.0,4.0,3.0,3,28,The Hunger Games: Mockingjay - Part 1,2014,1
444,1408101,2.0,1.0,2.0,4.0,4.0,1,42,Star Trek Into Darkness,2013,1
445,2239832,0.0,0.0,0.0,2.0,2.0,2,51,Think Like a Man Too,2014,1
446,1547234,0.0,0.0,0.0,2.0,3.0,2,56,Premium Rush,2012,1
447,2172935,0.0,0.0,0.0,0.0,3.0,2,40,Metallica Through the Never,2013,2
448,955308,2.0,0.0,1.0,3.0,3.0,1,61,Robin Hood,2010,1
449,1615147,0.0,0.0,0.0,0.0,3.0,3,44,Margin Call,2011,2
450,481499,1.0,1.0,1.0,4.0,3.0,1,20,The Croods,2013,0
451,1016075,0.0,0.0,0.0,3.0,1.0,2,30,Fame ,2009,0
452,1139328,0.0,0.0,0.0,0.0,3.0,1,57,The Ghost Writer,2010,1
453,1182345,0.0,0.0,0.0,0.0,4.0,2,53,Moon,2009,2
454,1153706,0.0,0.0,0.0,2.0,0.0,1,42,Dance Flick,2009,1
455,1854564,1.0,0.0,0.0,3.0,2.0,2,20,Percy Jackson: Sea of Monsters,2013,0
456,1536044,0.0,0.0,1.0,3.0,2.0,3,42,Paranormal Activity 2,2010,2
457,1606389,0.0,0.0,1.0,3.0,3.0,1,51,The Vow,2012,1
458,1034032,0.0,0.0,0.0,2.0,2.0,2,28,Gamer,2009,2
459,453562,0.0,0.0,0.0,3.0,3.0,1,66,42,2013,1
460,1188996,0.0,0.0,0.0,0.0,4.0,1,21,My Name is Khan,2010,1
461,1706593,0.0,0.0,0.0,3.0,3.0,1,20,Chronicle ,2012,1
462,1197628,0.0,0.0,0.0,3.0,2.0,1,66,Observe and Report,2009,2
463,1748122,0.0,0.0,0.0,0.0,4.0,1,19,Moonrise Kingdom,2012,1
464,1587310,2.0,1.0,1.0,4.0,3.0,1,11,Maleficent,2014,0
465,1197624,0.0,0.0,0.0,3.0,3.0,3,37,Law Abiding Citizen,2009,2
466,1405500,0.0,0.0,0.0,2.0,2.0,3,28,For Colored Girls,2010,2
467,1075747,0.0,0.0,0.0,3.0,1.0,2,66,Jonah Hex,2010,1
468,1931435,0.0,0.0,0.0,2.0,2.0,1,28,The Big Wedding,2013,2
469,1276104,0.0,0.0,0.0,3.0,3.0,2,60,Looper,2012,2
470,1448755,0.0,0.0,0.0,3.0,3.0,2,35,Killer Elite,2011,2
471,2357129,0.0,0.0,0.0,2.0,2.0,2,35,Jobs,2013,1
472,472198,0.0,0.0,0.0,1.0,3.0,1,21,Notorious ,2009,2
473,1019452,0.0,0.0,0.0,0.0,3.0,3,19,A Serious Man,2009,2
474,780567,0.0,0.0,0.0,3.0,2.0,2,42,Imagine That,2009,0
475,1403865,0.0,1.0,0.0,3.0,4.0,0,42,True Grit,2010,1
476,1174732,0.0,0.0,0.0,0.0,3.0,3,53,An Education,2009,1
477,2390361,0.0,0.0,0.0,0.0,3.0,2,21,Enough Said,2013,1
478,1667889,1.0,1.0,1.0,4.0,3.0,2,20,Ice Age: Continental Drift,2012,0
479,1305591,1.0,0.0,0.0,3.0,2.0,1,11,Mars Needs Moms,2011,0
480,1922685,0.0,0.0,0.0,1.0,2.0,1,45,Phantom ,2013,2
481,1351685,2.0,0.0,0.0,3.0,3.0,1,67,Jack the Giant Slayer,2013,1
482,790628,0.0,0.0,0.0,3.0,2.0,1,66,The Incredible Burt Wonderstone,2013,1
483,1270798,1.0,0.0,1.0,4.0,4.0,2,20,X-Men: First Class,2011,1
484,1778304,0.0,0.0,1.0,3.0,2.0,3,42,Paranormal Activity 3,2011,2
485,947810,1.0,0.0,0.0,3.0,3.0,1,61,Green Zone,2010,2
486,1371111,1.0,0.0,0.0,2.0,3.0,3,66,Cloud Atlas,2012,2
487,1392197,0.0,0.0,0.0,3.0,1.0,2,20,Marmaduke,2010,0
488,1156398,0.0,0.0,0.0,3.0,4.0,3,56,Zombieland,2009,2
489,1300854,2.0,2.0,4.0,4.0,3.0,1,11,Iron Man 3,2013,1
490,1666186,0.0,0.0,0.0,3.0,0.0,2,20,Vampires Suck,2010,1
491,1800246,0.0,0.0,0.0,3.0,2.0,1,19,That Awkward Moment,2014,2
492,2404463,0.0,1.0,1.0,3.0,3.0,2,20,The Heat,2013,2
493,1781769,0.0,0.0,0.0,0.0,3.0,3,19,Anna Karenina,2012,2
494,980970,1.0,0.0,0.0,3.0,3.0,0,20,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,0
495,1185836,0.0,0.0,0.0,0.0,3.0,2,21,Adam,2009,1
496,1024648,0.0,0.0,0.0,3.0,4.0,3,66,Argo,2012,2
497,1588173,0.0,0.0,0.0,3.0,3.0,1,27,Warm Bodies,2013,1
498,999913,0.0,0.0,0.0,2.0,2.0,2,51,Straw Dogs ,2011,2
499,2828996,0.0,0.0,0.0,2.0,1.0,1,35,A Haunted House 2,2014,2
500,1033575,0.0,0.0,0.0,0.0,3.0,3,21,The Descendants,2011,2
501,2872732,0.0,0.0,1.0,3.0,3.0,2,61,Lucy,2014,2
502,2002718,0.0,0.0,0.0,2.0,2.0,3,35,Machete Kills,2013,2
503,842926,0.0,0.0,0.0,0.0,3.0,2,19,The Kids Are All Right,2010,2
504,1742650,0.0,0.0,0.0,2.0,1.0,2,68,I Don't Know How She Does It,2011,1
505,1078940,0.0,0.0,0.0,3.0,2.0,3,61,Couples Retreat,2009,1
506,1001526,1.0,0.0,1.0,4.0,3.0,3,38,Megamind,2010,0
507,938283,1.0,0.0,1.0,3.0,1.0,2,42,The Last Airbender,2010,0
508,1541995,0.0,0.0,0.0,0.0,2.0,2,21,Snow Flower and the Secret Fan,2011,1
509,1815862,1.0,0.0,0.0,3.0,1.0,1,56,After Earth,2013,1
510,899106,0.0,0.0,0.0,2.0,2.0,2,61,Love Happens,2009,1
511,2017038,0.0,0.0,0.0,0.0,3.0,3,44,All Is Lost,2013,1
512,1598828,0.0,0.0,0.0,3.0,2.0,1,28,One For the Money,2012,1
513,1772240,0.0,0.0,0.0,3.0,2.0,2,65,Apollo 18,2011,1
514,2334879,1.0,0.0,0.0,3.0,3.0,2,56,White House Down,2013,1
515,1862079,0.0,0.0,0.0,0.0,3.0,2,17,Safety Not Guaranteed,2012,2
516,1758575,0.0,0.0,0.0,0.0,2.0,1,44,Blue Like Jazz,2012,1
517,1675192,0.0,0.0,0.0,0.0,3.0,2,53,Take Shelter,2011,2
518,1682180,0.0,0.0,0.0,0.0,3.0,1,21,Stoker,2013,2
519,1188729,0.0,0.0,0.0,2.0,3.0,2,37,Pandorum,2009,2
520,775489,0.0,0.0,0.0,0.0,3.0,0,53,The Illusionist ,2010,0
521,2106361,0.0,0.0,0.0,3.0,2.0,2,66,Into The Storm,2014,1
522,875034,0.0,0.0,0.0,0.0,2.0,0,68,Nine,2009,1
523,1274300,0.0,0.0,0.0,0.0,2.0,0,33,The Tempest,2010,1
524,903624,2.0,2.0,2.0,4.0,4.0,0,66,The Hobbit: An Unexpected Journey,2012,1
525,1323045,1.0,0.0,0.0,0.0,2.0,1,6,Frozen ,2010,2
526,1564585,0.0,0.0,0.0,3.0,1.0,3,61,Skyline,2010,1
527,1564367,0.0,0.0,0.0,3.0,3.0,1,56,Just Go With It,2011,1
528,2140373,0.0,0.0,0.0,0.0,3.0,0,11,Saving Mr. Banks,2013,1
529,1306980,0.0,0.0,0.0,2.0,4.0,2,57,50/50,2011,2
530,1621045,0.0,0.0,0.0,2.0,3.0,1,51,Think Like a Man,2012,1
531,840361,0.0,0.0,0.0,3.0,4.0,2,66,The Town,2010,2
532,2229499,0.0,0.0,0.0,2.0,3.0,2,49,Don Jon,2013,2
533,1133985,2.0,0.0,1.0,4.0,2.0,2,66,Green Lantern,2011,1
534,892318,0.0,0.0,0.0,3.0,3.0,1,57,Letters to Juliet,2010,0
535,1253863,1.0,0.0,1.0,3.0,3.0,1,66,300: Rise of An Empire,2014,2
536,1602098,0.0,0.0,0.0,0.0,3.0,1,44,Albert Nobbs,2012,2
537,1253864,0.0,0.0,0.0,3.0,2.0,3,49,Immortals,2011,2
538,808151,1.0,0.0,1.0,3.0,3.0,1,56,Angels & Demons,2009,1
539,1103982,0.0,0.0,0.0,0.0,2.0,1,32,The Girlfriend Experience,2009,2
540,362478,0.0,0.0,0.0,2.0,2.0,3,66,The Box,2009,1
541,1634122,0.0,0.0,0.0,1.0,3.0,3,61,Johnny English Reborn,2011,0
542,800369,1.0,1.0,1.0,4.0,3.0,1,42,Thor,2011,1
543,1371150,0.0,0.0,0.0,3.0,3.0,2,66,This is Where I Leave You,2014,2
544,1931533,0.0,0.0,0.0,1.0,3.0,3,12,Seven Psychopaths,2012,2
545,1598822,0.0,0.0,0.0,3.0,2.0,0,67,New Year's Eve,2011,1
546,1798709,0.0,0.0,0.0,0.0,4.0,0,66,Her ,2013,2
547,1210039,0.0,0.0,0.0,0.0,3.0,1,41,Blood Done Sign My Name,2010,1
548,1430612,0.0,0.0,0.0,2.0,2.0,1,49,Brick Mansions,2014,1
549,947798,0.0,0.0,0.0,0.0,4.0,0,21,Black Swan,2010,2
550,1313092,0.0,0.0,0.0,0.0,3.0,2,53,Animal Kingdom,2010,2
551,1540133,0.0,0.0,0.0,0.0,3.0,2,53,The Guard,2011,2
552,1228705,1.0,2.0,3.0,4.0,3.0,1,42,Iron Man 2,2010,1
553,1097013,0.0,0.0,0.0,1.0,2.0,1,57,Next Day Air,2009,2
554,1611224,0.0,0.0,0.0,3.0,2.0,2,20,Abraham Lincoln: Vampire Hunter,2012,2
555,790636,0.0,0.0,0.0,0.0,4.0,3,19,Dallas Buyers Club,2013,2
556,1623288,0.0,0.0,0.0,3.0,3.0,2,19,ParaNorman,2012,0
557,1386588,1.0,0.0,1.0,4.0,3.0,2,56,The Other Guys,2010,1
558,1454468,1.0,1.0,1.0,4.0,4.0,3,66,Gravity,2013,1
559,816692,1.0,1.0,1.0,3.0,4.0,3,42,Interstellar,2014,1
560,1650062,0.0,0.0,0.0,0.0,3.0,1,24,Super,2011,1
561,1217209,2.0,1.0,1.0,4.0,3.0,2,11,Brave,2012,0
562,1411250,0.0,0.0,0.0,3.0,3.0,2,61,Riddick,2013,2
563,844708,0.0,0.0,0.0,2.0,3.0,1,61,The Last House on the Left ,2009,2
564,1343092,2.0,0.0,1.0,3.0,3.0,1,66,The Great Gatsby ,2013,1
565,796366,1.0,1.0,2.0,4.0,4.0,1,42,Star Trek,2009,1
566,2465146,0.0,0.0,0.0,1.0,2.0,2,13,And So It Goes,2014,1
567,1142433,0.0,0.0,0.0,2.0,2.0,2,20,Post Grad,2009,1
568,1298649,0.0,0.0,0.0,3.0,2.0,2,20,The Watch,2012,2
569,1232200,0.0,0.0,0.0,3.0,2.0,2,56,That's My Boy,2012,2
570,361748,0.0,0.0,1.0,3.0,4.0,2,68,Inglourious Basterds,2009,2
571,1131734,0.0,0.0,0.0,3.0,2.0,2,20,Jennifer's Body,2009,2
572,455407,0.0,0.0,0.0,2.0,3.0,1,37,The Crazies,2010,2
573,1047540,0.0,0.0,0.0,3.0,2.0,0,20,Parental Guidance,2012,0
574,1259521,0.0,0.0,0.0,3.0,3.0,1,28,The Cabin in the Woods,2012,2
575,1318514,1.0,1.0,1.0,4.0,4.0,2,20,Rise of the Planet of the Apes,2011,1
576,1764183,0.0,0.0,0.0,0.0,3.0,2,44,Arbitrage,2012,2
577,1385826,0.0,0.0,0.0,3.0,3.0,1,61,The Adjustment Bureau,2011,1
578,1462041,0.0,0.0,0.0,2.0,2.0,2,61,Dream House,2011,1
579,1106860,0.0,0.0,0.0,0.0,2.0,1,44,Ca$h,2010,2
580,2980516,0.0,0.0,0.0,0.0,4.0,3,19,The Theory of Everything,2014,1
581,1129445,0.0,0.0,0.0,0.0,2.0,3,21,Amelia,2009,0
582,1764234,0.0,0.0,0.0,2.0,2.0,3,68,Killing Them Softly,2012,2
583,892782,2.0,1.0,1.0,4.0,3.0,1,38,Monsters Vs. Aliens,2009,0
584,1532958,0.0,0.0,0.0,2.0,1.0,2,51,Battle of the Year,2013,1
585,970866,1.0,0.0,0.0,3.0,2.0,0,61,Little Fockers,2010,1
586,1053424,0.0,0.0,0.0,2.0,3.0,1,61,Repo Men,2010,2
587,2910814,0.0,0.0,0.0,0.0,2.0,2,19,The Signal ,2014,1
588,1320261,1.0,0.0,0.0,2.0,1.0,0,20,Gulliver's Travels,2010,0
589,1655420,0.0,0.0,0.0,0.0,3.0,3,68,My Week with Marilyn,2011,2
590,2349460,0.0,0.0,0.0,0.0,2.0,3,44,Grace Unplugged,2013,0
591,1311067,0.0,0.0,0.0,3.0,1.0,2,65,Halloween II ,2009,2
592,1161864,0.0,0.0,0.0,3.0,2.0,1,67,The Rite,2011,1
593,1985966,0.0,0.0,0.0,4.0,3.0,2,56,Cloudy with a Chance of Meatballs 2,2013,0
594,976222,0.0,0.0,0.0,2.0,3.0,2,57,Bandslam,2009,0
595,1135487,0.0,0.0,0.0,2.0,2.0,1,61,Duplicity,2009,1
596,446029,0.0,0.0,0.0,3.0,3.0,2,61,Scott Pilgrim vs. the World,2010,1
597,2215285,0.0,0.0,0.0,2.0,1.0,2,28,Tyler Perry's Madea's Witness Protection,2012,1
598,1498569,0.0,0.0,0.0,0.0,3.0,2,53,Restless ,2011,1
599,1972571,0.0,0.0,0.0,0.0,3.0,2,44,A Most Wanted Man,2014,2
600,795438,0.0,0.0,0.0,0.0,2.0,1,51,Not Easily Broken,2009,1
601,421237,0.0,0.0,0.0,0.0,0.0,1,0,Royal Kill,2009,1
602,1333125,0.0,0.0,0.0,2.0,1.0,1,49,Movie 43,2013,2
603,1629705,0.0,0.0,0.0,0.0,3.0,3,32,Blackthorn,2011,2
604,1798243,0.0,0.0,0.0,0.0,3.0,3,23,Rudderless,2014,2
605,1586752,0.0,0.0,0.0,0.0,3.0,2,49,Machine Gun Preacher,2011,2
606,2023587,0.0,0.0,0.0,2.0,2.0,1,61,Mama,2013,1
607,1509767,1.0,0.0,0.0,3.0,2.0,3,57,The Three Musketeers ,2011,1
608,1870529,0.0,0.0,0.0,2.0,3.0,2,20,Won't Back Down,2012,0
609,1540128,0.0,0.0,0.0,3.0,2.0,0,17,Playing for Keeps,2012,1
610,831387,1.0,1.0,2.0,4.0,3.0,1,66,Godzilla ,2014,1
611,1201167,0.0,0.0,0.0,3.0,3.0,2,61,Funny People,2009,2
612,963966,1.0,0.0,0.0,3.0,2.0,2,11,The Sorcerer's Apprentice,2010,0
613,1392170,0.0,2.0,4.0,4.0,3.0,1,28,The Hunger Games,2012,1
614,1837703,0.0,0.0,0.0,1.0,2.0,3,11,The Fifth Estate,2013,2
615,2023453,0.0,0.0,0.0,3.0,3.0,2,20,Diary of a Wimpy Kid: Dog Days,2012,0
616,1078588,0.0,0.0,0.0,2.0,3.0,2,66,My Sister's Keeper,2009,1
617,1814621,0.0,0.0,0.0,2.0,2.0,1,19,Admission,2013,1
618,2024469,0.0,0.0,0.0,3.0,3.0,1,61,Non-Stop,2014,1
619,3210686,0.0,0.0,0.0,3.0,2.0,1,20,Son of God,2014,1
620,1441326,0.0,0.0,0.0,0.0,3.0,3,21,Martha Marcy May Marlene,2011,2
621,488604,0.0,0.0,0.0,0.0,2.0,2,32,The Oxford Murders,2010,2
622,1758830,0.0,0.0,0.0,3.0,2.0,0,61,This Is 40,2012,2
623,1045778,0.0,0.0,0.0,3.0,1.0,2,56,Year One,2009,1
624,409459,1.0,0.0,1.0,4.0,4.0,1,66,Watchmen,2009,2
625,1298650,2.0,1.0,2.0,4.0,3.0,1,11,Pirates of the Caribbean: On Stranger Tides,2011,1
626,1234721,1.0,0.0,0.0,3.0,2.0,1,56,RoboCop ,2014,1
627,1866249,0.0,0.0,0.0,0.0,3.0,3,21,The Sessions,2012,2
628,2784678,0.0,0.0,0.0,1.0,3.0,0,42,Top Five,2014,2
629,2084970,0.0,0.0,0.0,0.0,4.0,3,68,The Imitation Game,2014,1
630,2318092,0.0,0.0,0.0,3.0,3.0,1,61,Endless Love ,2014,1
631,2788710,0.0,0.0,0.0,0.0,3.0,0,56,The Interview ,2014,2
632,892791,1.0,1.0,2.0,4.0,3.0,1,38,Shrek Forever After,2010,0
633,2692250,1.0,0.0,0.0,4.0,3.0,0,20,Night at the Museum: Secret of the Tomb,2014,0
634,865559,0.0,0.0,0.0,1.0,2.0,2,21,My Life in Ruins,2009,1
635,417741,2.0,2.0,2.0,4.0,3.0,2,66,Harry Potter and the Half-Blood Prince,2009,0
636,1314228,0.0,0.0,0.0,3.0,1.0,0,56,Did You Hear About the Morgans?,2009,1
637,365929,0.0,0.0,0.0,3.0,2.0,2,66,Whiteout,2009,2
